IoT,Fecha,Hora,Temperatura,Humedad,Presion_Atmosferica,Intensidad_Luz,Viento,UV
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,07:59:11,26,57,1016,1105,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,08:04:54,26,57,1003,1008,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,08:10:37,26,56,1026,1243,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,08:16:20,26,56,1004,1271,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,08:22:02,26,56,1010,1100,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,08:27:45,26,56,1026,1194,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,08:33:28,27,56,1005,1177,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,08:39:11,27,56,1011,1209,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,08:44:53,27,56,1004,1094,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,08:50:36,27,55,1013,1261,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,08:56:19,27,55,1005,1029,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,09:02:01,27,55,1013,1186,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,09:07:44,27,55,1017,1103,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,09:13:27,27,55,1005,1296,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,09:19:10,27,55,1030,1300,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,09:24:52,27,55,1022,1074,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,09:30:35,27,55,1021,1142,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,09:36:17,27,55,1016,1112,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,09:42:00,27,55,1030,1006,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,09:47:43,27,55,1002,1174,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,09:53:25,27,55,1001,1258,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,09:59:08,27,55,1014,1063,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,10:04:51,27,55,1002,1125,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,10:10:34,27,55,1021,1223,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,10:16:17,27,55,1011,1177,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,10:22:00,27,55,1000,1223,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,10:27:43,27,55,1009,1245,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,10:33:26,27,55,1029,1061,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,10:39:09,27,55,1018,1001,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,10:44:52,27,55,1001,1080,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,10:50:36,28,54,1012,1181,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,10:56:19,28,54,1012,1117,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,11:02:02,27,56,1007,1248,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,11:07:45,27,56,1007,1156,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,11:13:28,28,55,1024,1230,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,11:19:11,28,55,1000,1281,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,11:24:54,28,55,1021,1205,12,0
4_7CL,29/10/2023,11:30:19 AM,21,83,85135.12,1730,NaN,NaN
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,11:30:37,28,56,1005,1002,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,11:36:20,28,56,1027,1225,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,11:42:03,28,56,1030,1237,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,11:47:46,28,56,1000,1219,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,11:53:29,28,56,1012,1002,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,11:59:12,28,56,1021,1156,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,12:04:55,28,56,1015,1191,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,12:10:38,28,56,1027,1043,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,12:16:21,28,56,1003,1011,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,12:22:04,28,56,1017,1193,12,0
4_7CL,29/10/2023,12:25:48 PM,21,78,85057.31,504,NaN,NaN
4_7CL,29/10/2023,12:26:55 PM,21,78,85057.19,811,NaN,NaN
4_7CL,29/10/2023,12:27:40 PM,21,78,85054.01,916,NaN,NaN
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,12:27:47,28,56,1014,1201,13,0
4_7CL,29/10/2023,12:32:48 PM,21,78,85061.61,1402,NaN,NaN
4_7CL,29/10/2023,12:33:09 PM,21,78,850.4379,1444,NaN,NaN
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,12:33:30,28,56,1004,1224,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,12:39:13,28,56,1004,1275,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,12:44:56,28,56,1024,1007,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,12:50:39,28,56,1026,1227,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,12:56:22,28,56,1007,1089,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,13:02:05,28,57,1024,1166,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,13:07:48,28,56,1013,1159,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,13:13:31,27,58,1015,1125,13,0
4_7CL,29/10/2023,01:17:35 PM,21,78,849.955,1035,NaN,NaN
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,13:19:14,26,58,1021,1265,11,0
4_7CL,10/29/2023,01:22:27,21,78.0,849.8649,744,0.0,NaN
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,13:24:58,27,58,1016,1020,13,0
4_7CL,10/29/2023,13:24:56,21,78.0,849.7363,580,0.0,NaN
4_7CL,29/10/2023,01:25:46 PM,22,78,849.7142,0,NaN,NaN
4_7CL,29/10/2023,01:26:26 PM,22,78,849.6379,0,NaN,NaN
4_7CL,10/29/2023,13:28:51,22,77.0,849.7418,0,0.0,NaN
4_7CL,10/29/2023,13:29:30,22,77.0,849.7474,0,0.0,NaN
4_7CL,10/29/2023,13:30:11,22,77.0,849.7574,0,0.0,NaN
4_7CL,10/29/2023,13:30:30,22,77.0,849.8106,0,0.0,NaN
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,13:30:41,28,57,1008,1014,12,0
4_7CL,10/29/2023,13:30:48,22,77.0,849.736,0,0.0,NaN
4_7CL,10/29/2023,13:31:06,22,77.0,849.7597,0,0.0,NaN
4_7CL,29/10/2023,01:31:34 PM,22,77,849.649,0,NaN,NaN
4_7CL,10/29/2023,13:31:50,22,77.0,849.7302,0,0.0,NaN
4_7CL,10/29/2023,13:32:09,22,77.0,849.7653,0,0.0,NaN
4_7CL,10/29/2023,13:32:27,22,77.0,849.7289,0,0.0,NaN
4_7CL,10/29/2023,13:32:46,22,77.0,849.734,0,0.0,NaN
4_7CL,10/29/2023,13:32:59,22,77.0,849.6735,0,0.0,NaN
4_7CL,10/29/2023,13:33:13,22,77.0,849.7234,0,0.0,NaN
4_7CL,10/29/2023,13:33:26,22,77.0,849.7022,0,0.0,NaN
4_7CL,10/29/2023,13:33:40,22,78.0,849.799,0,0.0,NaN
4_7CL,10/29/2023,13:33:53,22,78.0,849.7507,0,0.0,NaN
4_7CL,10/29/2023,13:34:06,22,77.0,849.7165,0,0.0,NaN
4_7CL,10/29/2023,13:34:20,22,76.0,849.6937,0,0.0,NaN
4_7CL,10/29/2023,13:34:33,22,76.0,849.6765,0,0.0,NaN
4_7CL,10/29/2023,13:34:46,22,75.0,849.7267,0,0.0,NaN
4_7CL,10/29/2023,13:35:00,22,75.0,849.759,0,0.0,NaN
4_7CL,10/29/2023,13:35:13,22,75.0,849.6468,0,0.0,NaN
4_7CL,10/29/2023,13:35:27,22,75.0,849.7322,0,0.0,NaN
4_7CL,10/29/2023,13:35:40,22,75.0,849.6733,0,0.0,NaN
4_7CL,10/29/2023,13:35:53,22,75.0,849.6296,0,0.0,NaN
4_7CL,10/29/2023,13:36:05,22,75.0,849.6248,0,0.0,NaN
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,13:36:25,27,58,1008,1207,13,0
4_7CL,10/29/2023,13:36:19,22,75.0,849.6674,0,0.0,NaN
4_7CL,10/29/2023,13:36:32,22,75.0,849.6601,0,0.0,NaN
4_7CL,10/29/2023,13:36:42,22,76.0,849.6401,0,0.0,NaN
4_7CL,10/29/2023,13:36:54,22,76.0,849.6122,0,0.0,NaN
4_7CL,10/29/2023,13:37:08,22,76.0,849.6326,0,0.0,NaN
4_7CL,10/29/2023,13:37:21,22,76.0,849.7212,0,0.0,NaN
4_7CL,10/29/2023,13:37:34,22,76.0,849.7189,3922,0.0,NaN
4_7CL,10/29/2023,13:37:48,22,76.0,849.5901,0,0.0,NaN
4_7CL,10/29/2023,13:38:01,22,77.0,849.6498,0,0.0,NaN
4_7CL,10/29/2023,13:38:20,22,77.0,849.6509,0,0.0,NaN
4_7CL,10/29/2023,13:38:34,22,77.0,849.6697,0,0.0,NaN
4_7CL,10/29/2023,13:38:47,22,77.0,849.5992,0,0.0,NaN
4_7CL,10/29/2023,13:39:00,22,77.0,849.6607,0,0.0,NaN
4_7CL,10/29/2023,13:39:14,22,77.0,849.6334,0,0.0,NaN
4_7CL,10/29/2023,13:39:27,22,77.0,849.6876,0,0.0,NaN
4_7CL,10/29/2023,13:39:49,22,77.0,849.6359,0,0.0,NaN
4_7CL,10/29/2023,13:40:16,22,77.0,849.5982,0,0.0,NaN
4_7CL,10/29/2023,13:40:30,22,77.0,849.6415,0,0.0,NaN
4_7CL,10/29/2023,13:40:43,22,77.0,849.6841,0,0.0,NaN
4_7CL,10/29/2023,13:40:56,22,77.0,849.63,0,0.0,NaN
4_7CL,10/29/2023,13:41:18,22,77.0,849.5193,0,0.0,NaN
4_7CL,10/29/2023,13:41:39,22,77.0,849.5212,0,0.0,NaN
4_7CL,10/29/2023,13:41:53,22,77.0,849.5679,0,0.0,NaN
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,13:42:08,27,58,1012,1156,10,0
4_7CL,10/29/2023,13:42:06,22,77.0,849.5645,0,0.0,NaN
4_7CL,10/29/2023,13:42:20,22,77.0,849.5497,0,0.0,NaN
4_7CL,10/29/2023,13:42:33,22,77.0,849.5654,0,0.0,NaN
4_7CL,01/01/2000,00:00:07,22,77.0,849.5778,0,0.0,NaN
4_7CL,01/01/2000,00:00:05,22,77.0,849.485,0,0.0,NaN
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,13:47:51,26,58,1024,1105,11,0
4_7CL,01/01/2000,00:00:05,22,77.0,849.4337,0,0.0,NaN
4_7CL,10/29/2023,13:51:54,22,77.0,849.382,0,0.0,NaN
4_7CL,29/10/2023,01:52:37 PM,22,77,849.373,0,NaN,NaN
4_7CL,29/10/2023,01:53:05 PM,22,77,849.4788,0,NaN,NaN
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,13:53:34,27,58,1022,1264,10,0
4_7CL,29/10/2023,01:53:13 PM,22,77,849.4255,0,NaN,NaN
4_7CL,29/10/2023,01:53:41 PM,22,77,849.381,0,NaN,NaN
4_7CL,29/10/2023,01:53:50 PM,22,77,849.4122,0,NaN,NaN
4_7CL,29/10/2023,01:53:58 PM,22,77,849.5058,0,NaN,NaN
4_7CL,29/10/2023,01:54:06 PM,22,77,849.4239,0,NaN,NaN
4_7CL,29/10/2023,01:54:15 PM,22,77,849.3894,0,NaN,NaN
4_7CL,29/10/2023,01:54:23 PM,22,77,849.4149,0,NaN,NaN
4_7CL,29/10/2023,01:54:32 PM,22,77,849.4476,0,NaN,NaN
4_7CL,29/10/2023,01:54:40 PM,22,77,849.4255,0,NaN,NaN
4_7CL,29/10/2023,01:54:48 PM,22,77,849.4321,0,NaN,NaN
4_7CL,29/10/2023,01:54:57 PM,22,77,849.4575,0,NaN,NaN
4_7CL,29/10/2023,01:55:05 PM,22,77,849.4239,0,NaN,NaN
4_7CL,29/10/2023,01:55:14 PM,22,77,849.4172,0,NaN,NaN
4_7CL,29/10/2023,01:55:22 PM,22,77,849.4542,0,NaN,NaN
4_7CL,29/10/2023,01:55:30 PM,22,77,849.4345,0,NaN,NaN
4_7CL,29/10/2023,01:55:39 PM,22,77,849.387,0,NaN,NaN
4_7CL,29/10/2023,01:55:47 PM,22,77,849.4272,0,NaN,NaN
4_7CL,29/10/2023,01:55:56 PM,22,77,849.4288,0,NaN,NaN
4_7CL,29/10/2023,01:56:04 PM,22,77,849.3903,0,NaN,NaN
4_7CL,29/10/2023,01:56:12 PM,22,77,849.4485,0,NaN,NaN
4_7CL,29/10/2023,01:56:21 PM,22,77,849.3779,0,NaN,NaN
4_7CL,29/10/2023,01:56:29 PM,22,77,849.4083,0,NaN,NaN
4_7CL,29/10/2023,01:56:38 PM,22,77,849.4172,0,NaN,NaN
4_7CL,10/29/2023,13:58:17,22,77.0,849.3214,0,0.0,NaN
4_7CL,10/29/2023,13:58:59,22,77.0,849.3719,171,0.0,NaN
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,13:59:17,27,58,1023,1195,10,0
4_7CL,10/29/2023,13:59:21,22,77.0,849.299,198,0.0,NaN
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,14:05:00,27,58,1000,1083,13,0
4_7CL,10/29/2023,14:08:06,22,75.0,849.1086,1233,0.0,NaN
4_7CL,10/29/2023,14:08:38,22,75.0,849.1228,1300,0.0,NaN
4_7CL,10/29/2023,14:08:49,22,75.0,849.108,1040,0.0,NaN
4_7CL,10/29/2023,14:09:00,22,75.0,849.1619,771,0.0,NaN
4_7CL,10/29/2023,14:09:09,22,75.0,849.1678,800,0.0,NaN
4_7CL,10/29/2023,14:09:17,22,75.0,849.1409,948,0.0,NaN
4_7CL,10/29/2023,14:09:25,22,75.0,849.1187,1097,0.0,NaN
4_7CL,10/29/2023,14:09:34,22,75.0,849.2,1048,0.0,NaN
4_7CL,10/29/2023,14:09:42,22,75.0,849.0837,1181,0.0,NaN
4_7CL,10/29/2023,14:09:50,22,75.0,849.0778,1352,0.0,NaN
4_7CL,10/29/2023,14:09:59,22,75.0,849.114,1052,0.0,NaN
4_7CL,10/29/2023,14:10:07,22,74.0,849.21,888,0.0,NaN
4_7CL,10/29/2023,14:10:15,22,74.0,849.1287,790,0.0,NaN
4_7CL,10/29/2023,14:10:24,22,74.0,849.1704,601,0.0,NaN
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,14:10:43,27,58,1007,1058,10,0
7_10MIX,10/29/2023,14:10:46,22.7,74.7,845.6062,4095,0,NaN
7_10MIX,10/29/2023,14:10:57,22.7,74.7,845.6642,4095,0,NaN
7_10MIX,10/29/2023,14:11:07,22.7,74.7,845.6542,4095,0,NaN
7_10MIX,10/29/2023,14:11:17,22.7,74.7,845.628,4095,0,NaN
4_7CL,10/29/2023,14:11:15,22,74.0,849.0988,1043,0.0,NaN
7_10MIX,10/29/2023,14:11:27,22.7,74.7,845.6207,4095,0,NaN
4_7CL,10/29/2023,14:11:24,22,74.0,849.0128,931,0.0,NaN
7_10MIX,10/29/2023,14:11:37,22.7,74.5,845.6299,4095,0,NaN
4_7CL,10/29/2023,14:11:32,22,74.0,849.0719,886,0.0,NaN
7_10MIX,10/29/2023,14:11:47,22.7,74.5,845.6066,4095,0,NaN
4_7CL,10/29/2023,14:11:40,22,74.0,849.1007,913,0.0,NaN
7_10MIX,10/29/2023,14:11:57,22.7,74.5,845.5977,4095,0,NaN
4_7CL,10/29/2023,14:11:49,22,74.0,849.1678,916,0.0,NaN
4_7CL,10/29/2023,14:11:57,22,74.0,849.1236,885,0.0,NaN
7_10MIX,10/29/2023,14:12:08,22.7,74.5,845.623,4095,0,NaN
4_7CL,10/29/2023,14:12:05,22,74.0,849.0859,912,0.0,NaN
7_10MIX,10/29/2023,14:12:18,22.7,74.5,845.5803,4095,0,NaN
4_7CL,10/29/2023,14:12:14,22,74.0,849.0408,1008,0.0,NaN
7_10MIX,10/29/2023,14:12:28,22.7,74.7,845.6074,4095,0,NaN
4_7CL,10/29/2023,14:12:22,22,74.0,849.0482,897,0.0,NaN
7_10MIX,10/29/2023,14:12:38,22.7,74.6,845.6118,4095,0,NaN
4_7CL,10/29/2023,14:12:30,22,74.0,849.0416,917,0.0,NaN
7_10MIX,10/29/2023,14:12:48,22.7,74.6,845.579,4095,0,NaN
4_7CL,10/29/2023,14:12:39,22,74.0,849.0112,898,0.0,NaN
4_7CL,10/29/2023,14:12:47,22,74.0,849.0597,844,0.0,NaN
7_10MIX,10/29/2023,14:12:58,22.7,74.7,845.6082,4095,0,NaN
4_7CL,10/29/2023,14:12:55,22,74.0,849.0712,807,0.0,NaN
7_10MIX,10/29/2023,14:13:08,22.7,74.7,845.626,4095,0,NaN
4_7CL,10/29/2023,14:13:04,22,74.0,849.0645,692,0.0,NaN
7_10MIX,10/29/2023,14:13:18,22.7,74.7,845.5682,4095,0,NaN
4_7CL,10/29/2023,14:13:12,22,74.0,849.0941,1100,0.0,NaN
7_10MIX,10/29/2023,14:13:29,22.7,74.7,845.5174,4095,0,NaN
7_10MIX,10/29/2023,14:13:39,22.7,74.7,845.6225,4095,0,NaN
4_7CL,01/01/2000,00:00:05,22,74.0,849.0028,991,0.0,NaN
7_10MIX,10/29/2023,14:13:49,22.7,74.7,845.6531,4095,0,NaN
4_7CL,01/01/2000,00:00:13,22,74.0,849.1458,1203,0.0,NaN
7_10MIX,10/29/2023,14:13:59,22.7,74.6,845.5481,4095,0,NaN
4_7CL,01/01/2000,00:00:21,22,74.0,849.0342,1353,0.0,NaN
7_10MIX,10/29/2023,14:14:09,22.7,74.7,845.5824,4095,0,NaN
4_7CL,01/01/2000,00:00:30,22,74.0,849.0357,1604,0.0,NaN
4_7CL,01/01/2000,00:00:38,22,74.0,849.0012,1496,0.0,NaN
7_10MIX,10/29/2023,14:14:20,22.7,74.7,845.5317,4095,0,NaN
7_10MIX,10/29/2023,14:14:30,22.7,74.7,845.5234,4095,0,NaN
7_10MIX,10/29/2023,14:14:40,22.7,74.7,845.5386,4095,0,NaN
7_10MIX,10/29/2023,14:14:50,22.7,74.7,845.4967,4095,0,NaN
7_10MIX,10/29/2023,14:15:00,22.7,74.7,845.5383,4095,0,NaN
7_10MIX,10/29/2023,14:15:10,22.7,74.7,845.5516,4095,0,NaN
7_10MIX,10/29/2023,14:15:20,22.7,74.6,845.5355,4095,0,NaN
7_10MIX,10/29/2023,14:15:31,22.7,74.5,845.5463,4095,0,NaN
7_10MIX,10/29/2023,14:15:41,22.7,74.6,845.5617,4095,0,NaN
7_10MIX,10/29/2023,14:15:51,22.7,74.5,845.5245,4095,0,NaN
7_10MIX,10/29/2023,14:16:01,22.7,74.6,845.5343,4095,0,NaN
7_10MIX,10/29/2023,14:16:11,22.7,74.6,845.5271,4095,0,NaN
7_10MIX,10/29/2023,14:16:21,22.7,74.6,845.5867,4095,0,NaN
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,14:16:26,27,58,1008,1160,12,0
7_10MIX,10/29/2023,14:16:31,22.7,74.6,845.5815,4095,0,NaN
7_10MIX,10/29/2023,14:16:42,22.7,74.5,845.6158,4095,0,NaN
7_10MIX,10/29/2023,14:16:52,22.7,74.6,845.5552,4095,0,NaN
7_10MIX,10/29/2023,14:17:02,22.7,74.6,845.5795,4095,0,NaN
7_10MIX,10/29/2023,14:17:12,22.7,74.6,845.509,4095,0,NaN
7_10MIX,10/29/2023,14:17:22,22.8,74.7,845.5271,4095,0,NaN
7_10MIX,10/29/2023,14:17:32,22.7,74.7,845.5447,4095,0,NaN
7_10MIX,10/29/2023,20:17:48,22.7,74.7,845.5823,4095,0,NaN
7_10MIX,10/29/2023,20:17:58,22.7,74.7,845.5617,4095,0,NaN
7_10MIX,10/29/2023,20:18:09,22.7,74.7,845.552,4095,0,NaN
7_10MIX,10/29/2023,20:18:19,22.7,74.6,845.5215,4095,0,NaN
7_10MIX,10/29/2023,20:18:29,22.8,74.6,845.5557,4095,0,NaN
7_10MIX,10/29/2023,20:18:39,22.7,74.5,845.5496,4095,0,NaN
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,14:22:09,26,59,1021,1051,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,14:27:52,26,59,1026,1163,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,14:33:35,28,57,1002,1081,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,14:39:18,28,57,1008,1247,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,14:45:01,28,57,1000,1016,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,14:50:44,28,57,1008,1215,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,14:56:27,28,57,1028,1028,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,15:02:10,28,57,1020,1295,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,15:07:53,28,57,1015,1143,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,15:13:36,28,57,1022,1220,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,15:19:20,28,57,1028,1124,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,15:25:03,28,57,1011,1144,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,15:30:46,28,57,1023,1097,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,15:36:29,28,57,1016,1078,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,15:42:12,28,57,1008,1058,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,15:47:56,28,57,1009,1095,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,15:53:40,28,57,1003,1040,12,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,15:59:25,28,57,1006,1213,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,16:05:10,28,57,1025,1219,13,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,16:10:53,28,57,1021,1281,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,16:16:37,28,57,1022,1208,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,16:22:20,28,57,1030,1274,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,16:28:03,28,57,1012,1239,10,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,16:33:46,28,57,1022,1173,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,16:39:31,28,56,1018,1058,11,0
Estacion_2_Villa_Nueva_Zona_12,10/29/2023,16:45:14,28,56,1017,1145,10,0
Estacion_2_Villa_Nueva_Zona_12,10/31/2023,23:08:35,24,54,1012,1041,12,0
E4_CAP_07,10/31/2023,23:10:31,16.0,79.0,852.8932,3170.0,-,NaN
E8_CAP_08,10/31/2023,22:57:36,21,72,856.3,0,0,0
Estacion_2_Villa_Nueva_Zona_12,10/31/2023,23:14:18,25,54,1015,1189,12,0
E8_CAP_08,10/31/2023,23:03:10,21,72,856.35,0,0,0
E8_CAP_08,10/31/2023,23:08:44,21,72,856.28,0,0,0
E4_CAP_07,10/31/2023,23:15:40,16.0,79.0,852.7805,3155.0,-,NaN
Estacion_2_Villa_Nueva_Zona_12,10/31/2023,23:20:01,24,54,1023,1100,13,0
E4_CAP_07,10/31/2023,23:20:48,16.0,79.0,852.6667,3206.0,-,NaN
Estacion_2_Villa_Nueva_Zona_12,10/31/2023,23:25:44,24,54,1029,1154,11,0
E4_CAP_07,10/31/2023,23:25:57,16.0,79.0,852.6547,3128.0,-,NaN
E4_CAP_07,10/31/2023,23:31:06,16.0,79.0,852.4877,3139.0,-,NaN
E8_CAP_08,10/31/2023,23:14:38,21,72,856.14,0,0,0
E8_CAP_08,10/31/2023,23:20:12,21,72,856.03,0,0,0
Estacion_2_Villa_Nueva_Zona_12,10/31/2023,23:31:28,24,54,1019,1260,10,0
E8_CAP_08,10/31/2023,23:25:46,21,72,855.92,0,0,0
E4_CAP_07,10/31/2023,23:36:15,16.0,79.0,852.5246,3122.0,-,NaN
Estacion_2_Villa_Nueva_Zona_12,10/31/2023,23:37:11,24,54,1000,1286,12,0
E4_CAP_07,10/31/2023,23:41:24,16.0,79.0,852.3839,3120.0,-,NaN
Estacion_2_Villa_Nueva_Zona_12,10/31/2023,23:42:54,24,54,1026,1009,10,0
E4_CAP_07,10/31/2023,23:46:33,16.0,79.0,852.3283,3113.0,-,NaN
E8_CAP_08,10/31/2023,23:31:39,21,72,855.79,0,0,0
E8_CAP_08,10/31/2023,23:37:13,21,72,855.8,0,0,0
E8_CAP_08,10/31/2023,23:42:46,21,72,855.77,0,0,0
Estacion_2_Villa_Nueva_Zona_12,10/31/2023,23:48:37,24,54,1003,1127,12,0
E4_CAP_07,10/31/2023,23:51:42,16.0,79.0,852.3987,3167.0,-,NaN
Estacion_2_Villa_Nueva_Zona_12,10/31/2023,23:54:19,24,54,1017,1258,11,0
E4_CAP_07,10/31/2023,23:56:51,16.0,79.0,852.374,3234.0,-,NaN
Estacion_2_Villa_Nueva_Zona_12,11/01/2023,00:00:02,24,54,1018,1235,13,0
E4_CAP_07,11/01/2023,00:02:00,16.0,79.0,852.2408,3174.0,-,NaN
E8_CAP_08,10/31/2023,23:48:42,21,72,855.72,0,0,0
E8_CAP_08,10/31/2023,23:54:16,21,72,855.69,0,0,0
E8_CAP_08,10/31/2023,23:59:50,21,72,855.7,0,0,0
Estacion_2_Villa_Nueva_Zona_12,11/01/2023,00:05:45,24,53,1002,1282,11,0
E4_CAP_07,11/01/2023,00:07:09,16.0,79.0,852.1072,3184.0,-,NaN
Estacion_2_Villa_Nueva_Zona_12,11/01/2023,00:11:28,24,53,1025,1162,13,0
E4_CAP_07,11/01/2023,00:12:18,16.0,79.0,852.0397,3203.0,-,NaN
Estacion_2_Villa_Nueva_Zona_12,11/01/2023,00:17:10,24,54,1028,1108,11,0
E4_CAP_07,11/01/2023,00:17:27,16.0,79.0,851.9765,3224.0,-,NaN
E8_CAP_08,11/01/2023,00:05:44,21,72,855.63,0,0,0
E8_CAP_08,11/01/2023,00:11:17,21,72,855.4,0,0,0
E8_CAP_08,11/01/2023,00:16:51,21,72,855.33,0,0,0
E4_CAP_07,11/01/2023,00:22:37,16.0,79.0,851.8699,3237.0,-,NaN
Estacion_2_Villa_Nueva_Zona_12,11/01/2023,00:22:53,24,54,1002,1031,12,0
E4_CAP_07,11/01/2023,00:27:46,16.0,79.0,852.0157,3223.0,-,NaN
Estacion_2_Villa_Nueva_Zona_12,11/01/2023,00:28:36,24,53,1014,1235,11,0
E4_CAP_07,11/01/2023,00:32:55,16.0,78.0,851.9767,3220.0,-,NaN
Estacion_2_Villa_Nueva_Zona_12,11/01/2023,00:34:18,24,54,1018,1185,11,0
E4_CAP_07,11/01/2023,00:38:04,16.0,79.0,852.0865,3206.0,-,NaN
E8_CAP_08,11/01/2023,00:22:45,21,72,855.37,0,0,0
E8_CAP_08,11/01/2023,00:28:19,21,72,855.29,0,0,0
